"ID","FSM","C1_Eng","C1_Mat","C2_Eng","C2_Mat","C3_Eng","C3_Mat","C1_Btotal","C2_Btotal","C3_Btotal","C1_AGtotal","C2_AGtotal","C3_AGtotal","C1_SCtotal","C2_SCtotal","C3_SCtotal","C1_LTtotal","C2_LTtotal","C3_LTtotal","C1_Ltotal","C2_Ltotal","C3_Ltotal"
9244,1,4,5,4,5,4,5,31,36,34,17,19,19,71,36,20,31,40,22,18,9,7
9245,1,4,3,4,3,4,4,42,36,38,11,12,10,80,121,84,28,34,21,52,18,17
9246,1,4,3,4,3,4,4,36,43,35,15,14,15,75,25,20,25,28,18,23,20,9
9247,2,5,5,5,5,6,6,30,34,31,14,18,18,41,50,67,40,40,14,29,12,9
9248,1,5,5,5,5,5,6,31,31,36,10,15,15,64,79,34,37,40,19,15,16,9
9249,2,4,4,4,4,4,5,34,33,31,17,19,15,65,42,48,40,37,18,16,8,13
9250,1,5,5,5,5,5,5,32,32,29,15,15,19,53,51,64,34,34,15,18,11,10
9251,1,5,5,5,5,6,6,30,31,30,14,14,12,67,56,67,40,28,22,19,12,10
9252,1,4,5,4,5,5,5,40,41,40,12,18,12,98,51,65,31,28,16,54,30,29
9253,1,3,3,3,3,4,4,32,38,29,15,17,17,52,88,45,31,25,30,29,13,13
9254,1,3,4,3,4,4,4,32,33,34,15,18,16,79,55,41,40,40,14,24,7,8
9255,1,5,4,5,4,5,5,33,34,31,19,15,16,41,43,46,37,40,22,24,8,14
9256,1,5,4,5,4,5,5,39,48,34,14,15,15,67,44,58,31,40,21,45,13,10
9257,1,4,4,4,4,4,5,31,33,31,10,14,19,41,26,24,31,40,14,15,7,8
9258,1,4,5,4,5,5,5,35,31,33,12,18,17,68,71,37,40,34,19,29,8,7
9259,1,4,4,4,4,4,4,30,29,28,14,15,18,44,28,28,37,37,16,23,15,13
9260,1,4,4,4,4,4,4,41,34,35,15,13,13,45,49,51,40,34,30,49,13,25
9261,1,4,4,4,4,4,5,38,41,35,14,15,14,98,92,26,16,19,23,17,12,7
9262,1,4,4,4,4,5,5,32,38,34,12,12,14,54,96,56,40,28,27,32,12,14
9263,1,5,4,5,4,5,5,32,35,36,16,17,17,48,45,38,37,40,19,19,8,8
9264,1,3,4,3,4,4,5,35,24,32,18,15,14,60,40,34,25,40,20,22,10,15
9265,1,4,4,4,4,4,4,38,32,31,11,13,14,98,61,73,10,22,24,34,14,14
9266,1,5,5,5,5,5,5,32,33,34,9,10,10,71,42,20,31,37,21,31,11,11
9267,1,5,4,5,4,6,5,26,33,33,14,16,19,147,136,58,37,40,23,27,13,12
9268,2,4,4,4,4,4,5,40,34,36,18,15,18,51,55,36,37,37,23,45,9,11
9269,1,5,4,5,4,5,5,41,37,33,15,16,19,127,79,103,16,40,27,43,18,18
9270,1,3,3,3,3,3,4,35,36,37,8,11,15,104,77,46,37,40,19,22,9,14
9271,1,5,5,5,5,5,6,33,49,43,14,20,17,80,59,58,37,31,25,16,7,7
9272,1,5,4,5,4,5,5,38,38,36,17,11,14,86,20,20,37,34,29,31,10,12
9273,1,5,5,5,5,6,6,30,31,33,17,17,16,46,32,40,37,40,18,18,11,11
9274,1,5,5,5,5,6,6,35,34,37,17,19,19,58,72,86,37,40,15,15,8,8
9275,1,4,4,4,4,4,5,43,37,40,10,14,14,99,81,69,37,40,20,34,14,17
9276,1,4,4,4,4,4,5,31,33,32,17,18,15,49,23,31,40,40,21,16,7,7
9277,1,5,4,5,4,5,5,33,38,31,15,20,20,61,97,54,34,40,18,28,10,10
9278,1,5,5,5,5,6,6,32,33,35,17,19,19,84,37,33,37,40,11,21,16,7
9279,1,5,4,5,4,5,5,30,31,37,13,11,14,93,88,87,37,34,22,25,13,16
9280,1,5,4,5,4,5,5,38,33,35,15,10,10,42,85,40,37,34,25,38,21,10
9281,1,4,5,4,5,5,6,36,37,33,12,15,11,53,81,32,37,40,20,17,10,9
9282,2,4,4,4,4,4,5,34,32,29,14,12,17,74,53,46,31,19,32,29,14,9
9283,1,5,5,5,5,5,6,33,33,33,17,19,16,102,69,109,37,40,14,33,11,12
9284,1,5,5,5,5,5,6,36,40,42,18,15,14,89,107,109,22,34,22,40,28,24
10001,2,4,3,4,3,4,3,34,32,31,14,13,18,55,74,44,34,40,20,27,8,7
10002,1,5,4,5,4,5,5,33,31,31,18,15,10,100,63,47,40,40,13,22,9,8
10003,1,5,5,5,5,5,5,40,30,33,17,18,15,49,65,33,34,37,20,31,9,9
10004,1,5,5,5,5,6,5,32,31,32,19,17,18,59,45,43,40,40,19,18,9,9
10005,1,4,4,4,4,6,6,35,36,34,19,18,16,48,61,37,28,37,20,24,10,12
10006,2,4,4,4,4,3,3,36,32,35,11,11,16,83,42,62,22,40,19,27,7,7
10007,1,4,3,4,3,4,4,34,36,36,9,11,9,64,38,33,31,40,21,34,15,10
10008,2,4,4,4,4,4,4,31,28,27,16,10,11,74,28,24,34,40,23,19,10,9
10009,2,4,4,4,4,4,4,33,37,27,14,19,15,94,110,48,34,13,37,26,17,11
10010,2,3,3,3,3,4,4,30,30,35,17,20,20,43,39,35,40,40,24,15,8,7
10011,2,5,5,5,5,4,5,39,41,31,12,8,15,104,144,68,16,37,19,55,13,26
10012,1,5,4,5,4,6,4,33,34,34,11,15,12,107,102,83,28,13,30,31,14,20
10013,1,4,4,4,4,4,5,40,34,36,18,17,16,108,47,37,31,40,17,40,8,9
10014,1,5,5,5,5,5,6,32,29,33,16,17,13,150,20,33,40,37,21,31,9,20
10015,1,4,3,4,3,4,3,32,31,36,16,18,18,95,66,32,37,16,31,35,19,20
10016,1,4,4,4,4,5,6,35,34,34,19,20,17,65,28,23,40,40,14,17,7,7
10017,1,5,4,5,4,6,6,35,36,29,14,14,11,40,29,21,37,40,27,42,18,9
10018,1,5,5,5,5,5,6,33,33,33,17,12,14,40,49,32,37,40,18,24,8,9
10019,1,3,2,3,2,4,3,38,32,34,13,19,15,98,70,100,34,40,19,55,7,14
10020,1,4,5,4,5,4,5,36,34,34,20,12,7,80,89,21,34,13,26,17,20,11
10021,1,4,4,4,4,5,4,34,30,28,13,15,13,98,46,40,25,34,18,26,12,9
10022,1,5,5,5,5,6,6,35,36,42,19,19,18,89,111,59,37,37,20,17,13,9
10023,1,5,5,5,5,6,7,34,35,34,18,16,16,58,58,51,40,34,20,23,8,12
10024,2,4,3,4,3,4,2,37,34,33,13,10,9,91,50,83,34,37,24,35,9,8
10025,1,4,5,4,5,5,5,31,31,35,15,16,13,121,73,57,40,34,31,16,15,21
10026,1,4,4,4,4,5,6,35,37,35,14,15,18,69,38,28,28,28,20,47,12,7
10027,1,5,5,5,5,6,6,31,34,33,13,11,12,29,26,21,31,31,20,27,12,10
10028,1,4,4,4,4,5,5,35,35,32,11,16,15,77,34,35,40,40,18,31,11,9
10029,1,4,4,4,4,5,4,27,35,34,11,15,12,61,126,39,31,28,22,17,9,9
10030,1,5,5,5,5,5,6,40,39,37,16,12,13,81,99,64,28,37,24,56,13,11
10031,1,3,4,3,4,7,5,31,34,34,14,19,18,92,27,44,40,40,15,18,8,9
10032,2,4,3,4,3,4,3,39,35,34,15,16,17,109,96,138,40,25,22,30,11,11
10033,1,5,5,5,5,6,6,36,33,36,14,18,20,64,41,27,37,40,19,26,10,7
10034,1,5,5,5,5,5,6,37,39,36,16,15,16,98,54,32,40,40,24,21,12,9
10035,1,5,3,5,3,5,5,35,33,33,15,12,14,57,34,65,37,37,20,28,13,10
10036,1,5,4,5,4,5,5,30,38,33,15,7,15,49,62,55,34,25,21,27,14,8
10037,1,5,4,5,4,5,6,35,35,36,17,11,14,56,53,106,37,25,27,22,9,7
10038,2,4,4,4,4,5,6,43,32,35,10,16,16,136,132,90,34,40,15,69,17,12
10039,1,5,4,5,4,5,5,36,26,27,12,17,12,65,45,45,34,31,34,26,14,15
10040,1,4,4,4,4,5,5,40,35,36,10,15,16,53,97,26,10,40,21,19,9,8
10041,2,4,4,4,4,5,5,35,35,30,11,18,16,104,113,43,28,40,19,31,13,12
10042,1,5,4,5,4,5,5,41,45,38,12,10,11,82,102,69,37,28,25,19,13,12
10043,1,4,4,4,4,5,5,34,42,36,9,9,10,110,70,72,37,37,31,44,21,15
10044,1,5,4,5,4,5,5,37,40,46,16,13,16,47,76,52,40,40,19,34,20,23
10045,1,4,4,4,4,3,4,31,34,33,14,17,16,58,58,29,34,34,25,30,13,10
10046,2,4,4,4,4,4,6,38,33,35,15,18,18,68,25,34,34,28,16,27,8,10
10047,1,4,5,4,5,5,6,36,36,35,9,14,17,99,74,42,37,40,23,40,19,16
10048,1,5,5,5,5,6,7,35,33,36,16,17,15,78,76,76,40,40,21,25,11,11
10049,1,4,5,4,5,5,7,35,36,34,15,15,11,105,94,44,28,40,27,18,19,11
10050,1,5,5,5,5,6,6,34,39,35,10,14,16,123,57,42,34,40,23,31,16,15
10051,1,4,4,4,4,5,5,33,35,35,14,12,15,79,65,28,40,34,22,25,16,7
10052,1,5,5,5,5,6,6,32,27,29,16,16,14,69,86,39,40,40,17,19,16,8
10053,1,4,5,4,5,4,6,37,32,34,17,15,16,67,35,23,40,40,23,20,10,11
10054,1,5,5,5,5,5,7,36,37,35,11,12,16,82,34,29,34,40,16,20,10,8
10055,1,5,4,5,4,5,5,31,33,32,19,19,20,33,29,31,40,37,16,15,7,8
10056,1,5,4,5,4,5,5,35,34,34,16,17,16,93,94,58,37,40,21,22,10,14
10057,1,4,2,4,2,4,3,34,37,34,16,15,19,84,73,72,37,34,24,30,8,9
10058,1,5,5,5,5,6,6,28,30,31,16,13,13,43,43,28,40,40,25,22,7,8
10059,1,4,4,4,4,5,5,27,32,34,12,13,12,111,79,60,31,37,23,34,13,12
10060,1,5,5,5,5,6,6,34,35,30,10,14,20,93,119,97,25,22,36,46,17,10
10061,1,5,4,5,4,6,4,37,32,34,18,14,20,58,43,29,37,40,10,24,10,17
10062,1,4,5,4,5,4,6,38,36,37,13,13,13,108,97,90,37,37,14,37,14,21
10063,2,4,4,4,4,5,4,32,36,33,14,17,12,115,27,38,40,40,21,25,11,11
10064,1,4,4,4,4,4,5,31,34,33,14,12,16,58,62,47,25,37,23,39,15,12
10065,1,4,4,4,4,4,4,35,43,29,7,18,12,60,145,61,37,31,28,19,10,12
10066,1,5,5,5,5,6,7,32,35,32,15,17,17,53,29,27,40,40,14,16,7,7
10067,2,4,5,4,5,5,6,39,32,36,15,16,13,93,39,66,31,40,25,23,12,26
10068,1,3,4,3,4,4,4,37,31,35,18,14,11,59,68,70,37,34,30,26,19,14
10069,1,5,4,5,4,6,6,31,37,32,20,20,17,42,43,29,34,40,10,17,8,8
10070,2,3,4,3,4,4,5,38,40,40,9,13,14,166,117,88,40,16,30,54,16,19
10071,1,5,6,5,6,5,4,31,39,39,15,19,16,87,67,40,40,28,19,26,15,14
10072,1,4,5,4,5,5,7,32,34,35,13,17,17,52,100,112,40,37,22,18,8,14
10073,1,5,5,5,5,6,6,34,27,34,16,13,13,50,59,42,37,40,18,27,11,10
10074,1,5,4,5,4,5,5,33,40,34,18,18,14,83,65,80,40,40,21,23,8,10
10075,1,5,4,5,4,5,5,33,37,33,14,16,13,81,81,42,28,25,26,21,9,9
10076,1,4,4,4,4,5,5,42,37,35,15,12,9,35,46,35,40,37,26,20,8,9
10077,1,4,1,4,1,4,4,40,34,32,10,13,15,103,79,94,16,13,16,48,19,19
10078,1,5,5,5,5,6,6,34,35,33,16,14,15,83,65,49,40,22,21,32,16,13
10079,1,5,5,5,5,6,5,33,44,37,16,19,13,107,60,43,37,28,34,29,8,11
10080,1,4,4,4,4,4,4,32,32,34,16,11,10,54,60,50,31,25,21,22,11,11
10081,1,5,5,5,5,5,6,36,34,35,16,14,12,42,25,36,40,40,21,20,10,11
10082,1,5,4,5,4,5,5,33,34,30,14,14,12,60,78,48,40,34,22,22,9,13
10083,1,5,5,5,5,6,6,29,33,29,15,17,11,80,48,20,34,40,20,26,17,9
10084,1,5,5,5,5,6,7,34,30,32,19,18,18,53,38,29,40,40,12,20,9,10
10085,2,3,4,3,4,3,3,36,32,33,11,14,14,131,105,109,37,40,16,27,11,10
10086,1,4,4,4,4,5,6,35,38,32,14,17,15,127,75,33,34,31,13,36,9,7
10087,1,4,4,4,4,5,5,33,30,38,13,13,11,61,77,104,37,37,20,24,15,17
10088,1,4,5,4,5,5,6,35,34,31,16,17,14,81,38,29,31,40,17,20,10,11
10089,2,4,3,4,3,5,3,41,40,37,12,15,15,68,48,70,37,28,32,44,12,8
10090,2,4,4,4,4,5,4,32,36,35,12,14,18,55,131,24,10,28,19,29,25,13
10091,1,4,4,4,4,5,5,37,33,30,18,14,12,67,53,32,34,16,23,42,9,13
10092,2,4,5,4,5,5,6,35,39,30,18,17,10,54,65,24,31,31,28,26,7,9
10093,1,5,5,5,5,5,6,38,36,33,14,13,14,109,86,40,34,34,25,41,10,11
10094,1,4,4,4,4,4,4,30,34,29,16,16,13,84,83,34,40,34,15,16,7,12
10095,1,3,3,3,3,3,2,32,37,38,20,14,20,64,40,37,13,16,26,19,9,14
10096,1,5,5,5,5,5,7,38,47,44,16,17,20,65,94,38,40,31,16,44,19,28
10097,1,4,4,4,4,5,3,32,32,30,15,13,12,52,60,32,31,37,24,45,9,15
10098,2,4,3,4,3,4,4,40,40,29,8,12,10,105,27,73,37,37,13,50,12,19
10099,1,5,4,5,4,5,5,37,38,36,16,18,18,79,66,22,37,40,10,18,7,7
10100,1,4,4,4,4,5,4,33,36,40,17,15,14,97,72,54,34,34,26,23,13,9
10101,1,4,5,4,5,5,5,37,42,39,20,16,13,53,27,43,40,37,25,18,7,7
10102,1,4,4,4,4,5,4,41,35,37,9,15,10,115,104,91,37,37,24,43,13,13
10103,2,3,2,3,2,2,2,34,36,26,16,14,11,116,30,54,34,25,21,42,15,13
10104,1,5,4,5,4,6,6,28,33,36,15,15,16,39,31,31,31,40,25,21,8,10
10105,1,4,5,4,5,4,6,39,34,33,7,13,11,115,60,62,37,34,26,42,12,15
10106,1,5,5,5,5,6,5,32,32,34,13,19,14,62,52,61,28,40,20,30,13,11
10107,1,4,4,4,4,4,6,31,34,36,20,20,20,32,31,24,40,40,15,19,9,13
10108,2,5,5,5,5,6,7,37,38,35,19,15,17,45,29,29,40,40,19,18,15,8
10109,2,5,4,5,4,5,6,33,29,37,11,12,13,39,28,34,37,40,17,25,8,7
10110,2,3,2,3,2,4,3,34,38,28,11,18,10,113,93,81,34,34,21,15,9,16
10111,1,4,4,4,4,5,4,43,38,48,15,16,8,103,89,93,25,16,33,33,12,18
10112,1,4,4,4,4,4,5,41,37,37,13,17,15,130,96,42,16,22,32,54,20,8
10113,1,5,5,5,5,5,5,36,33,37,13,13,13,56,73,33,37,37,20,31,12,12
10114,2,4,5,4,5,6,7,32,32,32,13,17,18,51,20,41,40,40,24,22,7,10
10115,1,5,5,5,5,6,6,35,33,31,20,19,15,59,32,29,40,40,14,28,8,9
10116,1,5,5,5,5,5,4,35,32,34,17,15,14,62,37,28,34,40,17,19,11,9
10117,1,3,3,3,3,4,4,35,44,47,15,13,15,104,88,120,37,37,23,27,15,16
10118,1,5,4,5,4,5,6,33,33,32,17,18,13,53,48,33,40,40,22,24,13,9
10119,2,2,2,2,2,3,3,39,40,33,12,14,9,59,95,60,28,16,32,38,22,23
10120,2,4,3,4,3,4,3,42,35,34,16,18,16,99,111,98,37,37,22,33,8,7
10121,1,3,3,3,3,3,4,35,29,28,16,14,13,70,45,46,31,37,22,39,15,11
10122,2,3,3,3,3,4,3,41,36,31,12,19,16,62,62,65,28,40,11,26,12,12
10123,1,4,4,4,4,4,5,28,31,32,8,13,13,33,31,32,37,37,18,28,13,7
10124,1,3,3,3,3,4,4,35,29,26,12,15,11,83,67,31,34,40,24,43,16,13
10125,1,4,4,4,4,4,5,43,40,37,18,14,12,77,106,73,28,22,26,24,9,10
10126,1,5,5,5,5,6,7,45,44,42,16,18,15,105,55,95,37,40,23,34,8,17
10127,2,3,3,3,3,4,4,33,39,37,13,18,13,117,69,36,25,40,29,22,15,7
10128,1,4,4,4,4,5,5,34,29,32,19,18,17,82,40,28,40,37,20,16,9,10
10129,2,5,4,5,4,5,5,32,33,30,13,15,15,109,112,60,40,22,20,28,14,17
10130,2,4,4,4,4,5,5,34,33,32,10,10,12,52,57,37,37,37,25,21,12,7
10131,2,4,4,4,4,5,5,31,40,36,14,18,19,112,112,106,19,28,22,27,22,19
10132,1,5,5,5,5,6,6,34,35,36,19,16,17,40,47,20,37,40,14,16,8,7
10133,1,5,5,5,5,5,6,36,34,34,13,17,15,72,77,39,22,37,23,30,12,7
10134,1,4,4,4,4,5,5,34,30,30,8,12,10,80,104,84,37,37,25,34,18,14
10135,1,4,4,4,4,4,4,40,36,36,17,14,13,82,54,35,34,31,31,22,18,12
10136,2,3,3,3,3,4,3,30,32,33,15,16,15,41,26,32,34,22,23,25,8,13
10137,2,4,3,4,3,4,3,38,35,30,18,16,15,76,114,58,28,37,20,36,11,14
10138,2,5,5,5,5,6,4,34,34,37,15,14,13,107,47,35,34,37,17,24,13,12
10139,1,5,5,5,5,5,5,39,27,36,17,13,15,71,65,46,28,37,22,32,15,10
10140,2,5,5,5,5,5,6,29,31,33,19,12,11,26,40,32,40,34,21,15,14,8
10141,2,4,4,4,4,5,4,34,33,34,11,12,8,59,87,66,31,37,15,27,17,10
10142,2,4,5,4,5,5,5,38,36,35,11,16,16,58,22,20,19,37,22,18,7,11
10143,1,5,5,5,5,5,6,33,40,33,14,20,18,62,79,47,31,40,22,30,11,7
10144,1,4,4,4,4,5,5,33,31,33,18,20,18,64,51,45,34,34,23,17,12,8
10145,1,4,5,4,5,5,7,39,31,40,11,17,20,101,71,51,13,16,36,51,20,15
10146,1,5,5,5,5,5,6,29,33,34,10,11,10,87,63,39,31,40,21,16,9,9
10147,1,5,5,5,5,5,6,38,34,34,8,12,13,76,41,40,37,28,26,17,11,15
10148,1,4,4,4,4,6,5,33,37,37,15,19,18,43,39,34,28,31,30,27,14,13
10149,2,4,4,4,4,5,4,38,30,33,17,17,19,118,36,29,34,34,19,27,8,7
10150,2,5,4,5,4,6,4,39,34,43,14,13,14,70,61,73,28,37,25,53,7,13
10151,2,4,4,4,4,4,5,32,35,39,12,11,12,80,55,45,31,40,19,22,10,9
10152,1,4,4,4,4,5,5,39,40,34,17,16,15,43,72,46,25,34,23,17,8,10
10153,1,5,5,5,5,6,6,33,32,35,8,14,15,105,45,42,37,28,24,36,15,12
10154,1,4,4,4,4,3,4,36,40,30,9,14,12,116,61,56,28,16,19,40,10,8
10155,1,5,4,5,4,6,6,32,32,34,13,16,14,62,46,49,37,40,17,42,14,11
10156,1,5,5,5,5,5,6,35,32,29,15,14,10,85,72,77,40,40,24,23,12,15
10157,1,5,5,5,5,6,7,31,30,33,16,16,11,52,60,41,37,34,23,54,10,12
10158,1,5,5,5,5,5,5,35,44,37,17,17,13,79,52,55,40,40,25,24,13,12
10159,1,4,3,4,3,6,4,33,32,36,8,18,17,83,47,41,16,31,22,23,8,16
10160,2,4,3,4,3,4,3,38,46,40,14,14,12,82,129,51,40,37,24,31,13,15
10161,1,4,4,4,4,5,6,36,31,30,15,14,9,99,69,66,34,37,18,26,14,14
10162,1,3,3,3,3,4,5,39,31,34,11,14,9,107,57,54,34,34,22,21,9,19
10163,2,5,5,5,5,5,6,33,24,34,14,13,14,84,103,60,22,31,18,29,9,10
10164,1,4,4,4,4,5,5,33,39,31,12,13,14,84,112,64,37,37,19,21,10,10
10165,1,2,2,2,2,2,3,35,34,33,9,13,11,135,97,72,34,37,16,50,13,15
10166,1,5,5,5,5,6,6,29,30,33,18,14,15,26,20,119,37,37,18,19,8,9
10167,2,5,5,5,5,6,6,36,36,35,13,19,16,121,116,67,28,40,20,28,14,14
10168,1,5,5,5,5,6,7,35,26,34,14,17,16,79,58,101,31,40,17,30,14,24
10169,1,4,5,4,5,5,5,37,36,37,18,14,13,55,42,30,31,37,18,15,10,9
10170,1,4,5,4,5,5,6,35,30,35,12,14,13,56,64,50,40,37,22,18,12,7
10171,1,5,5,5,5,6,6,33,30,36,20,18,14,113,78,31,34,34,26,18,16,23
10172,2,4,3,4,3,5,5,32,34,35,11,11,9,44,53,43,16,16,29,20,10,11
10173,1,4,5,4,5,6,5,31,31,32,15,13,14,92,66,61,37,31,21,21,11,18
10174,1,4,4,4,4,4,5,42,47,32,14,12,9,88,59,41,19,22,29,52,9,13
10175,1,4,4,4,4,5,5,31,33,33,19,19,19,27,34,30,40,40,15,16,7,7
10176,2,4,3,4,3,4,4,38,37,42,12,15,11,51,63,41,31,37,16,23,10,10
10177,1,4,5,4,5,5,6,28,31,32,14,16,17,30,57,32,37,40,15,18,17,8
10178,1,4,4,4,4,3,4,41,42,35,15,11,10,146,141,32,37,22,31,25,18,10
10179,2,4,4,4,4,5,4,30,30,30,16,18,14,60,35,21,40,40,22,19,7,9
10180,1,5,5,5,5,5,5,32,34,36,15,13,15,50,50,52,37,34,13,24,8,8
10181,1,5,4,5,4,6,5,30,32,33,17,14,15,55,42,62,28,28,20,19,8,8
10182,1,4,4,4,4,4,4,38,31,36,11,17,14,144,49,45,19,31,36,29,10,9
10183,1,5,5,5,5,6,6,40,37,42,19,19,15,76,39,81,37,37,26,55,19,15
10184,1,5,5,5,5,6,6,30,35,35,19,18,18,75,88,37,40,40,13,21,8,10
10185,1,5,5,5,5,6,7,42,29,39,14,11,16,66,24,27,31,40,20,37,10,18
10186,1,5,4,5,4,5,5,34,34,36,13,18,14,91,89,61,31,34,27,22,9,8
10187,2,4,5,4,5,5,6,37,34,40,16,14,17,52,51,33,34,31,22,24,8,8
10188,1,5,5,5,5,6,6,43,36,35,11,13,16,104,109,29,40,25,30,55,13,21
10189,1,5,5,5,5,6,5,35,38,36,10,19,16,40,47,31,37,31,17,35,19,7
10190,2,4,4,4,4,5,5,38,39,40,15,17,10,102,81,65,37,37,25,37,12,9
10191,2,4,4,4,4,4,4,35,33,33,12,15,14,78,47,53,37,16,32,33,12,8
10192,1,3,4,3,4,4,5,30,30,30,14,18,12,79,32,25,37,40,18,29,23,21
10193,1,5,5,5,5,5,5,34,32,38,14,8,13,108,46,60,25,16,30,40,20,14
10194,1,3,3,3,3,3,3,40,36,36,15,16,15,118,48,34,40,40,21,21,11,15
10195,1,3,3,3,3,4,4,31,32,37,18,15,15,72,69,57,31,37,26,26,10,20
10196,2,5,4,5,4,5,5,39,32,36,14,12,14,84,56,29,34,28,22,38,19,15
10197,1,5,5,5,5,5,6,41,30,36,16,17,14,84,77,53,37,37,13,36,14,9
10199,2,3,3,3,3,4,4,38,42,38,16,16,6,117,104,52,10,10,30,35,8,8
10200,1,3,4,3,4,4,5,35,41,39,16,12,10,41,45,35,37,28,30,19,13,11
10201,1,4,4,4,4,5,5,33,33,33,12,15,14,125,110,108,31,37,20,36,16,11
10203,2,4,3,4,3,4,3,40,32,34,18,17,16,66,96,92,31,34,21,43,28,20
10204,2,4,4,4,4,5,4,34,32,32,13,19,15,81,54,57,10,31,20,35,11,9
10205,1,3,3,3,3,4,3,30,43,31,19,16,11,71,92,27,37,34,22,39,21,14
10206,1,5,5,5,5,5,4,43,37,36,18,18,15,68,70,63,37,40,20,55,9,9
10207,2,5,5,5,5,5,5,37,33,38,17,18,20,66,38,24,28,40,11,23,7,7
10208,1,4,3,4,3,5,4,36,35,31,13,15,15,91,50,31,34,16,28,53,8,8
10209,2,4,4,4,4,5,5,38,39,35,7,19,17,135,92,43,31,40,16,22,23,15
10210,1,4,4,4,4,5,6,36,34,36,15,19,17,53,47,44,34,40,26,29,9,9
10211,1,4,4,4,4,4,4,27,35,31,10,16,16,104,156,41,22,40,19,21,10,21
10212,2,2,2,2,2,2,2,43,35,42,15,18,19,85,81,55,37,19,24,51,10,18
10213,1,3,4,3,4,4,5,32,36,32,13,12,10,91,135,41,28,13,33,46,11,15
10214,1,4,5,4,5,5,5,32,33,35,18,13,19,69,33,34,37,40,17,32,11,11
10215,1,5,5,5,5,5,5,34,37,36,8,14,15,75,59,49,37,37,32,23,9,9
10216,1,3,2,3,2,3,2,35,29,35,15,17,12,90,127,102,19,37,31,22,14,16
10217,1,3,4,3,4,4,5,35,40,34,17,17,17,57,61,30,40,40,15,20,7,15
10218,1,4,5,4,5,5,7,36,38,38,12,14,9,139,84,59,37,19,38,30,11,9
10219,1,4,4,4,4,4,4,42,32,32,18,16,17,87,94,30,31,19,27,55,12,11
10220,2,3,4,3,4,4,4,35,27,31,10,9,11,144,142,94,31,40,20,23,18,16
10221,2,5,4,5,4,5,5,34,37,39,9,15,15,74,73,79,34,37,16,29,10,8
10222,1,2,2,2,2,3,2,40,40,32,10,16,14,142,117,79,37,13,33,58,7,11
10223,1,4,5,4,5,5,5,37,28,48,16,8,13,65,86,93,37,22,23,25,15,16
