"ID","Time","FSM","Eng","Mat","Btotal","AGtotal","SCtotal","LTtotal","Ltotal"
5072,1,0,0,0,35,20,128,0,21
5072,2,0,0,0,32,16,86,0,9
5072,3,0,0,0,0,0,0,0,0
5089,1,0,0,0,33,14,83,0,28
5089,2,0,0,0,0,0,0,0,0
5089,3,0,0,0,37,17,36,22,11
5090,1,0,0,0,35,14,0,0,33
5090,2,0,0,0,33,17,53,0,11
5090,3,0,0,0,36,20,24,27,16
5094,1,0,0,0,37,14,80,0,30
5094,2,0,0,0,34,12,115,0,18
5094,3,0,0,0,34,11,114,0,12
5099,1,0,0,0,39,16,65,0,32
5099,2,0,0,0,0,0,0,0,0
5099,3,0,0,0,0,0,0,0,0
5101,1,0,0,0,0,0,0,0,0
5101,2,0,0,0,28,13,54,0,22
5101,3,0,0,0,31,13,27,15,10
5107,1,0,0,0,33,14,0,0,17
5107,2,0,0,0,0,0,0,0,0
5107,3,0,0,0,35,16,62,16,12
5111,1,0,0,0,33,14,0,0,20
5111,2,0,0,0,0,0,0,0,0
5111,3,0,0,0,0,0,0,0,0
5118,1,0,0,0,35,12,0,0,39
5118,2,0,0,0,0,0,0,0,0
5118,3,0,0,0,0,0,0,0,0
5119,1,0,0,0,35,17,117,0,27
5119,2,0,0,0,35,16,108,0,13
5119,3,0,0,0,33,14,73,17,14
5127,1,0,0,0,36,16,97,0,15
5127,2,0,0,0,0,0,0,0,0
5127,3,0,0,0,0,0,0,0,0
5132,1,0,0,0,34,12,0,0,15
5132,2,0,0,0,36,14,0,0,15
5132,3,0,0,0,38,11,39,20,16
5138,1,0,0,0,40,12,0,0,55
5138,2,0,0,0,36,9,59,0,22
5138,3,0,0,0,31,12,0,23,12
6001,1,1,0,4,0,0,0,0,0
6001,2,1,0,0,0,12,127,0,16
6001,3,1,5,4,37,12,54,25,0
6003,1,1,0,4,0,0,0,0,0
6003,2,1,0,0,37,17,133,0,16
6003,3,1,4,4,0,15,128,33,10
6004,1,1,0,5,30,16,0,0,26
6004,2,1,0,0,35,17,54,0,14
6004,3,1,6,5,36,19,45,21,7
6005,1,1,0,5,34,15,0,40,16
6005,2,1,0,0,36,19,33,40,8
6005,3,1,6,5,33,11,27,17,7
6006,1,1,0,4,36,20,101,0,17
6006,2,1,0,0,40,16,87,0,13
6006,3,1,5,5,36,12,65,21,7
6007,1,0,0,0,0,0,0,0,0
6007,2,0,0,0,0,0,0,0,0
6007,3,0,4,4,33,12,59,26,15
6008,1,1,0,5,43,10,140,0,46
6008,2,1,0,0,37,6,48,0,7
6008,3,1,6,4,41,12,76,40,20
6009,1,2,0,4,29,16,125,40,15
6009,2,2,0,0,0,16,0,0,10
6009,3,2,5,4,30,16,27,22,8
6010,1,1,0,0,34,0,68,0,0
6010,2,1,0,0,36,16,97,0,23
6010,3,1,4,4,38,11,45,27,24
6011,1,1,0,3,34,20,67,0,0
6011,2,1,0,0,0,16,72,0,10
6011,3,1,4,4,37,17,46,13,11
6012,1,1,0,0,33,11,0,0,37
6012,2,1,0,0,0,16,75,0,0
6012,3,1,6,4,34,19,70,0,21
6013,1,1,0,6,0,0,0,0,0
6013,2,1,0,0,30,12,88,0,11
6013,3,1,7,5,29,11,90,22,13
6014,1,1,0,4,34,15,0,0,18
6014,2,1,0,0,33,16,47,0,12
6014,3,1,4,4,35,14,83,23,12
6015,1,1,0,4,0,0,0,0,0
6015,2,1,0,0,0,16,55,0,11
6015,3,1,5,4,36,0,46,0,15
6016,1,1,0,4,0,0,0,0,0
6016,2,1,0,0,0,16,83,0,11
6016,3,1,5,5,31,13,38,25,12
6017,1,1,0,4,0,0,0,0,0
6017,2,1,0,0,0,15,80,0,13
6017,3,1,5,4,37,15,93,0,9
6018,1,1,0,5,35,0,87,0,34
6018,2,1,0,0,35,15,106,0,12
6018,3,1,6,5,33,10,120,22,14
6019,1,2,0,4,0,0,0,0,0
6019,2,2,0,0,0,18,103,0,14
6019,3,2,5,4,0,0,0,0,0
6020,1,1,0,4,0,0,0,0,0
6020,2,1,0,0,35,16,74,0,8
6020,3,1,3,4,31,16,57,21,7
6021,1,1,0,4,0,0,0,0,0
6021,2,1,0,0,0,12,0,0,11
6021,3,1,3,5,0,0,0,0,0
6023,1,0,0,0,36,18,65,0,27
6023,2,0,0,0,0,0,0,0,0
6023,3,0,0,0,0,0,0,0,0
6024,1,1,0,4,35,14,137,40,21
6024,2,1,0,0,33,15,89,0,13
6024,3,1,6,5,36,12,102,14,9
6027,1,1,0,4,0,0,0,0,0
6027,2,1,0,0,0,0,57,0,12
6027,3,1,5,4,30,19,27,17,13
6028,1,2,0,3,0,0,0,0,0
6028,2,2,0,0,57,14,179,0,19
6028,3,2,0,0,0,0,0,0,0
6029,1,0,0,0,0,0,0,0,0
6029,2,0,0,0,0,0,0,0,0
6029,3,0,6,5,34,14,0,26,22
6030,1,1,0,4,0,0,0,0,0
6030,2,1,0,0,0,18,157,0,10
6030,3,1,4,5,0,14,0,21,9
6033,1,1,0,5,37,16,79,0,16
6033,2,1,0,0,36,18,44,0,9
6033,3,1,6,5,36,16,62,20,11
6034,1,1,0,5,31,12,87,0,15
6034,2,1,0,0,30,15,92,0,12
6034,3,1,6,5,32,12,63,19,12
6035,1,1,0,4,33,19,75,0,15
6035,2,1,0,0,34,20,41,0,12
6035,3,1,5,4,33,13,52,12,7
6036,1,1,0,4,0,0,0,0,0
6036,2,1,0,0,32,13,0,0,17
6036,3,1,5,5,35,0,32,20,10
6037,1,1,0,5,0,0,0,0,0
6037,2,1,0,0,0,16,46,0,11
6037,3,1,0,5,0,15,44,0,0
6038,1,1,0,4,0,0,0,0,0
6038,2,1,0,0,32,14,114,0,13
6038,3,1,5,5,36,18,51,18,9
6039,1,1,0,4,0,0,0,0,0
6039,2,1,0,0,0,17,38,0,8
6039,3,1,4,4,42,14,55,0,0
6040,1,1,0,4,0,0,0,0,0
6040,2,1,0,0,35,13,64,0,19
6040,3,1,5,5,37,15,48,20,18
6042,1,1,0,5,35,18,98,0,21
6042,2,1,0,0,39,19,70,0,18
6042,3,1,6,5,37,19,102,20,21
6043,1,1,0,4,0,0,0,0,0
6043,2,1,0,0,0,16,36,0,11
6043,3,1,6,4,38,13,63,21,14
6044,1,1,0,5,32,17,0,0,15
6044,2,1,0,0,0,0,0,0,0
6044,3,1,6,5,33,11,86,21,9
6045,1,2,0,4,0,0,0,0,0
6045,2,2,0,0,39,15,100,0,16
6045,3,2,5,4,39,10,40,24,12
6047,1,1,0,5,0,0,0,0,0
6047,2,1,0,0,41,13,91,0,11
6047,3,1,6,5,32,8,45,21,11
6048,1,0,0,0,0,0,0,0,0
6048,2,0,0,0,0,0,0,0,0
6048,3,0,7,5,31,14,32,16,10
6049,1,1,0,4,0,0,0,0,0
6049,2,1,0,0,39,16,66,0,11
6049,3,1,0,0,0,0,0,0,0
6050,1,1,0,4,0,0,0,0,0
6050,2,1,0,0,0,15,141,0,19
6050,3,1,4,4,38,10,96,25,17
6051,1,1,0,5,40,16,115,0,29
6051,2,1,0,0,36,15,99,0,13
6051,3,1,6,5,0,0,0,0,0
6052,1,1,0,4,0,0,0,0,0
6052,2,1,0,0,36,16,57,0,7
6052,3,1,5,5,37,17,23,20,7
6054,1,0,0,0,0,0,0,0,0
6054,2,0,0,0,0,0,0,0,0
6054,3,0,4,4,0,15,85,17,17
6055,1,1,0,5,0,0,0,0,0
6055,2,1,0,0,0,15,62,0,12
6055,3,1,0,0,0,0,0,0,0
6056,1,1,0,4,0,0,0,0,0
6056,2,1,0,0,0,0,0,0,0
6056,3,1,6,4,0,0,0,0,0
6057,1,1,0,5,37,15,0,0,0
6057,2,1,0,0,0,10,65,0,14
6057,3,1,6,4,38,14,55,16,15
6058,1,1,0,4,0,0,0,0,0
6058,2,1,0,0,0,15,76,0,9
6058,3,1,5,5,0,0,0,0,0
6059,1,1,0,4,40,14,98,0,52
6059,2,1,0,0,41,14,121,0,19
6059,3,1,6,5,41,12,74,0,26
6060,1,1,0,4,37,16,82,0,24
6060,2,1,0,0,38,14,43,0,9
6060,3,1,4,4,39,12,52,22,14
6061,1,1,0,3,43,15,136,0,40
6061,2,1,0,0,0,0,0,0,0
6061,3,1,3,4,37,13,120,0,11
6062,1,1,0,4,30,11,0,0,21
6062,2,1,0,0,32,16,28,0,7
6062,3,1,5,4,35,13,27,18,8
6063,1,1,0,4,0,0,0,0,0
6063,2,1,0,0,37,14,0,0,15
6063,3,1,5,5,36,16,61,20,10
6064,1,0,0,0,32,13,105,0,24
6064,2,0,0,0,0,0,0,0,0
6064,3,0,0,0,0,0,0,0,0
6065,1,1,0,4,0,0,0,0,0
6065,2,1,0,0,35,19,39,40,7
6065,3,1,5,4,32,17,71,18,15
6066,1,2,0,1,0,0,0,0,0
6066,2,2,0,0,34,16,111,0,12
6066,3,2,3,3,45,11,0,22,29
6067,1,1,0,5,0,0,0,0,0
6067,2,1,0,0,0,12,31,0,15
6067,3,1,6,4,32,12,34,20,14
6068,1,1,0,4,0,0,0,0,0
6068,2,1,0,0,33,15,65,0,11
6068,3,1,0,0,0,0,0,0,0
6069,1,1,0,4,0,0,0,0,0
6069,2,1,0,0,35,16,129,0,17
6069,3,1,4,5,37,15,110,24,10
6070,1,1,0,6,31,19,0,0,15
6070,2,1,0,0,0,18,30,0,9
6070,3,1,7,6,33,19,24,12,7
6071,1,1,0,4,0,0,0,0,0
6071,2,1,0,0,0,12,92,0,16
6071,3,1,5,4,36,16,37,19,13
6072,1,1,0,3,0,0,0,0,0
6072,2,1,0,0,34,19,80,0,12
6072,3,1,4,4,35,16,38,0,0
6073,1,1,0,5,35,13,89,0,28
6073,2,1,0,0,36,13,46,0,13
6073,3,1,6,5,0,0,0,0,0
6074,1,1,0,5,0,0,0,0,0
6074,2,1,0,0,0,0,0,0,0
6074,3,1,6,5,35,15,103,24,10
6075,1,1,0,5,33,14,77,0,20
6075,2,1,0,0,33,13,51,0,9
6075,3,1,6,5,38,12,42,19,14
6076,1,1,0,4,0,0,0,0,0
6076,2,1,0,0,44,19,102,0,12
6076,3,1,4,5,49,16,66,25,10
6078,1,2,0,3,31,13,0,0,33
6078,2,2,0,0,34,15,55,0,9
6078,3,2,3,5,35,17,118,23,11
6079,1,1,0,5,32,15,38,0,15
6079,2,1,0,0,35,15,56,0,11
6079,3,1,6,5,0,17,48,24,10
6080,1,0,0,0,0,0,0,0,0
6080,2,0,0,0,0,0,0,0,0
6080,3,0,5,5,30,14,38,21,9
6081,1,2,0,4,0,0,0,0,0
6081,2,2,0,0,37,15,59,0,10
6081,3,2,4,4,32,14,43,19,8
6082,1,1,0,4,44,14,0,0,60
6082,2,1,0,0,41,14,84,0,11
6082,3,1,0,0,0,0,0,0,0
6083,1,1,0,4,0,0,0,0,0
6083,2,1,0,0,0,17,81,0,8
6083,3,1,5,5,32,15,35,20,7
6084,1,0,0,0,0,0,0,0,0
6084,2,0,0,0,0,0,0,0,0
6084,3,0,5,5,36,15,39,0,11
6085,1,1,0,4,0,0,0,0,0
6085,2,1,0,0,35,13,98,0,15
6085,3,1,4,5,38,13,70,20,23
6086,1,1,0,4,40,19,116,0,34
6086,2,1,0,0,34,18,136,0,9
6086,3,1,4,4,0,20,82,0,14
6087,1,1,0,4,32,17,101,0,16
6087,2,1,0,0,32,18,72,0,8
6087,3,1,5,5,0,0,82,0,0
6089,1,1,0,5,33,17,47,40,15
6089,2,1,0,0,34,16,69,0,10
6089,3,1,7,5,30,13,53,18,8
6090,1,1,0,4,0,0,0,0,0
6090,2,1,0,0,35,18,64,0,12
6090,3,1,6,5,33,18,114,17,15
6091,1,1,0,5,0,0,0,0,0
6091,2,1,0,0,35,13,96,0,12
6091,3,1,6,3,37,9,60,14,15
6092,1,1,0,5,29,13,75,0,19
6092,2,1,0,0,0,13,106,0,15
6092,3,1,5,5,33,13,57,18,16
6093,1,1,0,5,0,0,0,0,0
6093,2,1,0,0,32,14,55,0,16
6093,3,1,6,5,33,14,55,20,10
6094,1,1,0,4,0,0,0,0,0
6094,2,1,0,0,0,9,101,0,18
6094,3,1,4,5,40,13,86,27,19
6095,1,1,0,4,0,0,0,0,0
6095,2,1,0,0,37,17,27,0,8
6095,3,1,4,4,0,0,0,0,0
6096,1,2,0,4,0,0,0,0,0
6096,2,2,0,0,0,0,0,0,0
6096,3,2,6,5,37,14,44,0,0
6097,1,1,4,4,31,16,0,40,20
6097,2,1,0,0,0,17,33,0,11
6097,3,1,4,5,31,15,20,12,7
6098,1,2,0,4,0,0,0,0,0
6098,2,2,0,0,33,20,142,0,7
6098,3,2,5,4,42,16,78,21,11
6099,1,2,0,0,0,0,0,0,0
6099,2,2,0,0,0,16,153,0,12
6099,3,2,2,4,0,16,44,20,12
6100,1,0,0,0,32,16,116,0,20
6100,2,0,0,0,0,0,0,0,0
6100,3,0,5,5,29,10,32,24,8
6101,1,1,0,5,34,14,87,0,26
6101,2,1,0,0,38,12,113,0,12
6101,3,1,0,0,33,11,61,23,14
6103,1,1,0,5,0,0,0,0,0
6103,2,1,0,0,34,9,55,0,0
6103,3,1,6,3,39,10,51,0,20
6104,1,0,0,0,0,0,0,0,0
6104,2,0,0,0,0,0,0,0,0
6104,3,0,4,4,0,0,0,0,0
6105,1,1,0,0,33,12,75,0,0
6105,2,1,0,0,34,15,56,0,25
6105,3,1,4,4,43,15,109,13,12
6111,1,1,0,0,41,16,0,0,47
6111,2,1,0,0,32,17,30,0,11
6111,3,1,6,5,34,15,30,15,10
6112,1,0,0,0,0,0,0,0,0
6112,2,0,0,0,0,0,0,0,0
6112,3,0,5,5,0,0,0,0,0
6113,1,1,0,4,0,0,0,0,0
6113,2,1,0,0,34,18,124,0,10
6113,3,1,4,4,35,17,69,23,11
6114,1,1,0,4,0,0,0,0,0
6114,2,1,0,0,0,15,118,0,16
6114,3,1,5,5,0,0,0,0,0
6115,1,1,0,1,39,10,0,0,15
6115,2,1,0,0,35,15,78,0,8
6115,3,1,3,3,33,15,76,12,8
6116,1,1,0,4,31,14,79,0,25
6116,2,1,0,0,32,14,86,0,17
6116,3,1,5,4,34,16,104,16,16
6117,1,1,0,4,30,16,0,0,0
6117,2,1,0,0,0,0,0,0,0
6117,3,1,5,4,0,0,0,0,0
6118,1,1,0,4,0,0,0,0,0
6118,2,1,0,0,40,14,83,0,14
6118,3,1,0,0,37,13,100,19,14
6119,1,1,0,4,0,15,0,0,56
6119,2,1,0,0,0,16,170,0,21
6119,3,1,5,4,48,16,161,21,16
6120,1,1,0,6,0,0,0,0,0
6120,2,1,0,0,35,16,55,0,11
6120,3,1,7,5,35,15,27,10,8
6121,1,0,0,0,0,0,0,0,0
6121,2,0,0,0,0,0,0,0,0
6121,3,0,7,5,32,19,46,20,7
6122,1,1,0,4,34,15,112,0,22
6122,2,1,0,0,38,12,68,0,9
6122,3,1,5,5,30,13,36,23,10
6123,1,1,0,4,0,0,0,0,0
6123,2,1,0,0,31,11,52,0,10
6123,3,1,4,5,30,13,33,19,9
6124,1,1,0,5,0,0,0,0,0
6124,2,1,0,0,0,15,26,0,10
6124,3,1,6,4,34,14,33,23,7
6125,1,1,0,4,0,0,0,0,0
6125,2,1,0,0,0,15,27,0,7
6125,3,1,4,4,30,13,39,21,7
6126,1,2,0,4,0,0,0,0,0
6126,2,2,0,0,0,12,81,0,12
6126,3,2,4,4,42,10,74,22,10
6127,1,1,0,4,0,0,0,0,0
6127,2,1,0,0,36,14,0,0,19
6127,3,1,5,4,30,11,66,27,11
6128,1,1,0,5,0,0,0,0,0
6128,2,1,0,0,35,14,56,0,12
6128,3,1,6,5,40,14,50,20,13
6129,1,0,0,0,0,0,0,0,0
6129,2,0,0,0,0,0,0,0,0
6129,3,0,6,6,36,14,0,21,20
6130,1,1,0,4,0,0,0,0,0
6130,2,1,0,0,0,0,0,0,0
6130,3,1,5,5,39,14,74,24,12
6131,1,1,0,5,0,0,0,0,0
6131,2,1,0,0,0,0,0,0,0
6131,3,1,6,6,41,19,54,0,10
6132,1,1,0,5,0,0,0,0,0
6132,2,1,0,0,41,12,128,0,11
6132,3,1,7,5,35,11,50,17,13
6133,1,1,0,4,0,0,0,0,0
6133,2,1,0,0,35,12,89,0,9
6133,3,1,5,5,32,13,76,20,11
6135,1,1,0,4,38,20,0,37,0
6135,2,1,0,0,0,19,38,0,12
6135,3,1,6,5,33,20,20,18,11
6137,1,1,0,3,32,9,0,0,23
6137,2,1,0,0,0,14,110,0,15
6137,3,1,4,3,32,13,84,0,12
6138,1,1,0,3,0,0,0,0,0
6138,2,1,0,0,0,20,62,0,8
6138,3,1,3,4,37,19,26,20,7
6139,1,0,0,0,0,0,0,0,0
6139,2,0,0,0,0,0,0,0,0
6139,3,0,5,5,0,0,0,0,0
6140,1,2,0,4,0,0,0,0,0
6140,2,2,0,0,0,0,0,0,0
6140,3,2,4,4,34,15,67,21,12
6141,1,2,0,4,0,0,0,0,0
6141,2,2,0,0,38,12,110,0,12
6141,3,2,4,5,35,7,52,23,9
6143,1,2,0,3,0,0,0,0,0
6143,2,2,0,0,0,18,45,0,8
6143,3,2,4,3,38,18,37,30,7
6144,1,1,0,4,32,12,98,0,24
6144,2,1,0,0,33,13,147,0,13
6144,3,1,4,4,34,12,97,0,12
6145,1,0,0,0,0,0,0,0,0
6145,2,0,0,0,0,0,0,0,0
6145,3,0,4,4,35,0,26,36,7
6146,1,1,0,4,32,14,112,0,21
6146,2,1,0,0,32,15,111,0,9
6146,3,1,4,4,35,15,0,17,10
6147,1,1,0,4,32,16,0,0,20
6147,2,1,0,0,33,16,109,0,9
6147,3,1,5,5,34,15,0,0,7
6148,1,0,0,0,0,0,0,0,0
6148,2,0,0,0,31,18,38,0,9
6148,3,0,0,0,0,0,0,0,0
6149,1,1,0,4,0,0,0,0,0
6149,2,1,0,0,0,15,83,0,13
6149,3,1,6,4,36,14,63,20,10
6150,1,1,0,5,0,0,0,0,0
6150,2,1,0,0,35,14,73,0,11
6150,3,1,6,4,39,0,84,18,15
6151,1,1,0,6,32,18,0,0,19
6151,2,1,0,0,35,16,30,0,9
6151,3,1,7,5,34,18,27,21,10
6153,1,1,0,4,0,0,0,0,0
6153,2,1,0,0,0,16,54,0,0
6153,3,1,5,4,0,16,68,0,10
6154,1,2,0,3,0,18,0,0,45
6154,2,2,0,0,0,20,130,0,10
6154,3,2,4,4,46,20,45,20,16
6155,1,2,0,5,0,0,0,0,0
6155,2,2,0,0,34,20,95,0,9
6155,3,2,7,5,34,16,29,21,10
6156,1,1,0,6,31,17,75,0,24
6156,2,1,0,0,27,13,52,0,10
6156,3,1,7,5,37,16,65,21,0
6157,1,0,0,0,0,0,0,0,0
6157,2,0,0,0,0,0,0,0,0
6157,3,0,5,4,33,14,72,22,15
6158,1,1,0,4,32,13,59,0,18
6158,2,1,0,0,34,16,92,0,13
6158,3,1,5,4,33,16,122,10,9
6159,1,1,0,5,38,11,108,0,40
6159,2,1,0,0,0,10,54,0,14
6159,3,1,6,6,35,12,58,0,18
6160,1,0,0,0,38,17,70,0,38
6160,2,0,0,0,0,0,0,0,0
6160,3,0,0,0,0,0,0,0,0
6162,1,1,0,5,33,15,0,0,17
6162,2,1,0,0,34,14,48,0,9
6162,3,1,7,5,37,16,28,21,7
6163,1,2,0,4,0,0,0,0,0
6163,2,2,0,0,38,16,110,0,13
6163,3,2,4,4,37,16,100,13,17
6164,1,1,0,4,0,0,0,0,0
6164,2,1,0,0,32,14,48,0,8
6164,3,1,4,4,31,0,50,0,10
6165,1,1,0,5,32,14,70,0,20
6165,2,1,0,0,32,13,0,0,10
6165,3,1,6,5,35,15,41,26,13
6166,1,1,0,4,33,14,47,0,26
6166,2,1,0,0,0,14,133,0,13
6166,3,1,5,4,33,11,42,26,9
6167,1,1,0,3,28,19,0,40,22
6167,2,1,0,0,34,20,47,40,7
6167,3,1,3,4,33,17,35,17,9
6168,1,1,0,5,0,0,0,0,0
6168,2,1,0,0,0,20,124,0,0
6168,3,1,6,6,0,16,107,0,19
6169,1,1,0,1,0,0,0,0,0
6169,2,1,0,0,30,14,101,0,13
6169,3,1,3,3,36,14,0,0,20
6170,1,1,0,4,0,0,0,0,0
6170,2,1,0,0,32,18,66,0,8
6170,3,1,4,4,32,15,38,15,14
6171,1,1,0,4,37,0,0,0,34
6171,2,1,0,0,37,19,100,0,12
6171,3,1,4,4,33,15,23,20,8
6172,1,2,0,5,0,0,0,0,0
6172,2,2,0,0,36,18,69,0,13
6172,3,2,5,4,48,16,0,0,17
6173,1,1,0,4,0,0,0,0,0
6173,2,1,0,0,32,12,0,40,7
6173,3,1,6,5,41,13,63,24,13
6174,1,0,0,0,34,12,90,0,25
6174,2,0,0,0,0,0,0,0,0
6174,3,0,0,0,0,0,0,0,0
6176,1,1,0,4,32,14,0,0,17
6176,2,1,0,0,35,18,107,0,9
6176,3,1,6,5,35,20,0,17,7
6177,1,1,0,5,31,19,100,0,19
6177,2,1,0,0,30,16,68,0,14
6177,3,1,6,6,34,15,53,22,15
6179,1,1,0,4,0,0,0,0,0
6179,2,1,0,0,0,15,60,0,19
6179,3,1,5,4,32,11,35,17,13
6180,1,2,0,4,0,0,0,0,0
6180,2,2,0,0,0,19,66,0,10
6180,3,2,5,4,35,18,32,14,10
6181,1,1,0,4,0,0,0,0,0
6181,2,1,0,0,0,19,59,0,12
6181,3,1,6,4,29,15,0,20,16
6182,1,1,0,5,0,0,0,0,0
6182,2,1,0,0,39,12,119,0,28
6182,3,1,6,5,40,17,91,0,32
6183,1,1,0,5,0,0,0,0,0
6183,2,1,0,0,36,15,60,0,9
6183,3,1,5,5,31,12,36,25,10
6184,1,2,0,0,0,0,0,0,0
6184,2,2,0,0,0,0,0,0,0
6184,3,2,6,5,36,18,25,23,8
6185,1,1,0,4,0,0,0,0,0
6185,2,1,0,0,0,0,0,0,0
6185,3,1,5,4,32,13,53,16,9
6187,1,2,0,4,0,0,0,0,0
6187,2,2,0,0,0,19,109,0,14
6187,3,2,5,4,0,5,52,24,0
6188,1,1,0,3,0,0,0,0,0
6188,2,1,0,0,0,11,104,0,23
6188,3,1,3,3,34,12,125,26,20
6189,1,1,0,3,0,0,0,0,0
6189,2,1,0,0,34,11,47,0,11
6189,3,1,3,3,38,17,64,17,15
6190,1,1,0,1,0,0,0,0,0
6190,2,1,0,0,0,0,74,0,0
6190,3,1,3,4,0,0,0,0,0
6191,1,1,0,4,0,0,0,0,0
6191,2,1,0,0,0,0,0,0,0
6191,3,1,4,3,40,12,123,27,0
6193,1,0,0,0,0,0,0,0,0
6193,2,0,0,0,0,0,0,0,0
6193,3,0,5,5,35,12,29,22,8
6194,1,1,0,3,0,0,0,0,0
6194,2,1,0,0,0,0,0,0,0
6194,3,1,0,0,0,0,0,0,0
6195,1,1,0,4,42,17,72,0,37
6195,2,1,0,0,38,17,105,0,14
6195,3,1,6,4,33,17,43,20,9
6196,1,1,0,4,0,0,0,0,0
6196,2,1,0,0,36,12,45,0,12
6196,3,1,5,6,31,11,41,19,10
6197,1,2,0,3,0,0,0,0,0
6197,2,2,0,0,0,0,0,0,0
6197,3,2,3,3,0,0,40,17,0
6198,1,1,0,4,0,0,0,0,0
6198,2,1,0,0,28,8,61,0,24
6198,3,1,5,4,30,8,26,25,10
6199,1,1,0,4,0,0,0,0,0
6199,2,1,0,0,0,0,69,0,7
6199,3,1,4,4,35,15,57,10,9
6200,1,2,0,4,0,0,0,0,0
6200,2,2,0,0,33,14,0,0,13
6200,3,2,6,6,37,16,54,20,12
6201,1,1,0,0,0,0,0,0,0
6201,2,1,0,0,32,11,87,0,13
6201,3,1,4,4,34,18,38,27,10
6202,1,0,0,0,0,0,0,0,0
6202,2,0,0,0,0,0,0,0,0
6202,3,0,4,4,0,0,0,0,0
6203,1,1,0,4,0,0,0,0,0
6203,2,1,0,0,0,12,55,0,13
6203,3,1,4,4,31,14,50,0,14
6204,1,0,0,0,0,0,0,0,0
6204,2,0,0,0,0,0,0,0,0
6204,3,0,5,4,31,11,45,16,8
6205,1,1,0,5,0,0,0,0,0
6205,2,1,0,0,33,13,67,0,15
6205,3,1,6,4,30,14,59,21,18
6206,1,1,0,4,0,0,0,0,0
6206,2,1,0,0,37,14,0,0,18
6206,3,1,5,4,0,12,0,22,12
6207,1,1,0,4,0,0,0,0,0
6207,2,1,0,0,0,18,0,0,12
6207,3,1,5,4,38,18,125,0,0
6208,1,1,0,4,0,0,0,0,0
6208,2,1,0,0,33,12,54,0,14
6208,3,1,5,4,29,14,28,20,9
6209,1,0,0,0,0,0,0,0,0
6209,2,0,0,0,0,0,0,0,0
6209,3,0,6,5,0,15,0,24,11
6210,1,0,0,0,0,0,0,0,0
6210,2,0,0,0,0,0,0,0,0
6210,3,0,5,5,35,13,36,21,7
6211,1,0,0,0,0,0,0,0,0
6211,2,0,0,0,0,0,0,0,0
6211,3,0,4,4,35,12,74,28,18
7001,1,2,3,4,0,0,0,0,0
7001,2,2,0,0,0,13,90,0,16
7001,3,2,4,4,35,14,27,26,11
7002,1,1,4,5,33,15,0,0,16
7002,2,1,0,0,29,17,56,0,8
7002,3,1,5,6,32,20,38,22,7
7003,1,1,4,4,31,12,0,0,25
7003,2,1,0,0,32,15,162,0,12
7003,3,1,3,4,28,13,36,19,9
7004,1,1,4,4,0,0,0,0,0
7004,2,1,0,0,37,13,163,0,25
7004,3,1,5,5,42,15,108,28,18
7005,1,2,5,4,0,0,0,0,0
7005,2,2,0,0,0,20,101,0,15
7005,3,2,6,4,36,16,25,10,0
7006,1,1,4,4,42,17,88,0,27
7006,2,1,0,0,38,18,101,0,16
7006,3,1,5,6,45,14,96,18,21
7007,1,1,4,5,42,20,43,34,15
7007,2,1,0,0,50,15,0,0,8
7007,3,1,5,5,42,13,76,19,8
7008,1,2,4,4,32,14,0,0,23
7008,2,2,0,0,34,16,117,0,9
7008,3,2,4,4,37,12,30,0,11
7009,1,1,5,5,0,0,0,0,0
7009,2,1,0,0,28,13,118,0,0
7009,3,1,5,6,0,0,0,0,0
7010,1,1,4,4,0,0,0,0,0
7010,2,1,0,0,35,20,44,0,10
7010,3,1,4,6,29,16,41,23,9
7011,1,2,5,5,0,0,0,0,0
7011,2,2,0,0,32,15,0,0,8
7011,3,2,5,6,29,14,24,14,9
7012,1,2,4,5,35,13,60,0,32
7012,2,2,0,0,0,15,44,0,20
7012,3,2,5,5,40,12,49,0,18
7013,1,2,4,5,0,0,0,0,0
7013,2,2,0,0,0,10,132,0,25
7013,3,2,0,0,0,0,0,0,0
7014,1,2,4,4,37,12,105,0,27
7014,2,2,0,0,34,14,130,0,11
7014,3,2,4,5,33,14,65,21,9
7015,1,2,4,4,31,16,0,40,15
7015,2,2,0,0,32,16,20,0,8
7015,3,2,4,4,28,16,24,36,10
7016,1,2,4,3,34,18,0,34,18
7016,2,2,0,0,44,13,123,0,12
7016,3,2,4,4,44,13,0,21,16
7017,1,2,4,4,0,0,0,0,0
7017,2,2,0,0,0,17,113,0,10
7017,3,2,5,5,37,18,48,24,7
7018,1,2,4,3,0,0,0,0,0
7018,2,2,0,0,0,15,81,0,16
7018,3,2,4,4,34,14,51,26,18
7019,1,1,4,5,31,15,0,0,15
7019,2,1,0,0,0,0,0,0,0
7019,3,1,0,0,0,0,0,0,0
7020,1,1,4,4,0,0,0,0,0
7020,2,1,0,0,25,15,40,0,13
7020,3,1,4,5,31,14,42,21,20
7021,1,1,5,5,35,19,106,0,25
7021,2,1,0,0,0,14,71,0,11
7021,3,1,5,6,36,16,46,19,12
7022,1,1,5,5,33,20,0,0,15
7022,2,1,0,0,0,17,51,0,9
7022,3,1,5,6,37,14,31,25,8
7023,1,1,4,4,0,0,0,0,0
7023,2,1,0,0,0,20,56,0,8
7023,3,1,4,5,37,16,45,16,9
7024,1,1,3,3,0,0,0,0,0
